id,creature_name,creature_shortname,rarity_tier,subspecies_name,colouring_name,style_name,mood_name,motion_name,elemental_affinity,environment_name
d4327cab-2aa1-40fc-ae50-2ced205aa12c,The Aggressive Prismatic Radiance,Feroxpriance,Uncommon,Prismatic Radiance,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Mountain
c0572ed7-6e2c-4568-83d8-4a97dae3443d,Ant of Gold Gothic,Antorothic,Common,Ant,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Shrine
1b8f4d63-9758-4184-82d9-d3328988ab04,Mossling of Gold Gothic,Mosslaurthic,Common,Mossling,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Server room
226753d5-16bc-4e12-97bf-0f93337e85cf,The Aggressive Bear,Aggreors,Common,Bear,Gold & flame,Naturalistic,Aggressive,Roaring stance,Light,Ocean
cb3eefa2-99a2-460a-a036-1c5d38d31cd5,Rainbow Spectra of Silver Naturalistic,Rainbseplas,Rare,Rainbow Spectra,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Cave
725efd49-c748-4d9f-ac00-caa6ee8091ac,Goldwing Logic Beast,Goldwogeast,Common,Logic Beast,Gold & brown,Naturalistic,Aggressive,Roaring stance,Electric,Archive
fe8e312f-e2bb-4875-b0a8-44da122510ca,Goldwing Thunder Cub,Goldwucub,Common,Thunder Cub,Gold & brown,Gothic,Aggressive,Roaring stance,Spirit,Lagoon
ea24b446-f9d1-4170-8251-274ee080ec54,Proud Gold Lion,Superaurleo,Common,Lion,Gold & brown,Naturalistic,Proud,Roaring stance,Fire,Forest
89ec3854-d647-44e4-94ff-3738ff548cd4,The Proud Spring Bloom,Fierspoom,Common,Spring Bloom,Silver & gold,Naturalistic,Proud,Roaring stance,Time,Core
ecade974-a737-4398-93fd-74644654b520,Silverwing Winter Shade,Silvewinhade,Common,Winter Shade,Silver & gold,Naturalistic,Aggressive,Roaring stance,Gravity,Ocean
aa20f148-821f-48f4-a6eb-06659749d542,Aggressive Gold Dimensional Shadow,Agresgoldima,Uncommon,Dimensional Shadow,Gold & flame,Gothic,Aggressive,Roaring stance,Lightning,Toybox
10c1e930-0ae4-44ce-a55a-e37d48c958d9,Silver Gothic Cube Beast,Silvegotcube,Common,Cube Beast,Silver & gold,Gothic,Proud,Roaring stance,Nature,Rift
bf3db249-0406-477d-82a1-b89fe52fc416,The Aggressive Beetle,Agresetle,Uncommon,Beetle,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Plateau
d7f1c77e-c479-4971-b0ac-44860aa261d1,Goldwing Spring Bloom,Goldwoom,Common,Spring Bloom,Gold & brown,Naturalistic,Aggressive,Roaring stance,Electric,Toybox
b24d849f-df19-4660-a90c-d041a880cf07,Shark of Gold Naturalistic,Sharkgolstic,Common,Shark,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Sky
c7c7a89f-f4f3-4383-b3ed-e3c69e0c5049,Summer Blaze of Silver Naturalistic,Summeblasils,Common,Summer Blaze,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Tower
e274e71c-1135-4f3e-a75c-c0c805a75e53,Serpent Chimera of Gold Naturalistic,Serpechiaurs,Common,Serpent Chimera,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Chronoscape
388ca980-97e5-4a3c-91b9-a3d37fc28d48,Proud Gold Fire Dragon,Proudgolfira,Uncommon,Fire Dragon,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Jungle
d09f73ca-3066-4d7a-9782-ac57fc859e62,Goldwing Owl,Goldwowl,Rare,Owl,Gold & brown,Naturalistic,Aggressive,Roaring stance,Nature,Playground
9cf78e3d-643b-4d72-ae53-13257db0f34f,Pixel Pet of Gold Gothic,Pixbicgolthi,Common,Pixel Pet,Gold & brown,Gothic,Aggressive,Roaring stance,Void,Riverbank
13b2f035-80d0-4446-916d-d2d0d3c85608,Naturalistic Dolphin of Aquatic,Naturdolatic,Common,Dolphin,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Night sky
635b4892-59e1-4cf8-89d0-15fe2665e59e,Asteroid Turtle of Silver Gothic,Asterturargt,Uncommon,Asteroid Turtle,Silver & gold,Gothic,Proud,Roaring stance,Lightning,Skyscraper
dac206f9-5dc4-408b-926c-50bb44a3b5f9,Gothic Gravity Whale of Gravity,Gothigrawhav,Common,Gravity Whale,Gold & flame,Gothic,Proud,Roaring stance,Shadow,Garden
7aee9fba-4e14-4d76-9acb-743a3fab7340,Gold Gothic Rainbow Spectra,Goldgotraict,Common,Rainbow Spectra,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Jungle
72e5832c-1274-4c3c-b6ec-4bd87332fab2,Aggressive Gold Parrot,Aggreororrot,Uncommon,Parrot,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Core
8f2a3412-9e37-41b4-82ad-eeca3ea60cc4,Gothic Singing Lamp of Object,Gothisinlamj,Common,Singing Lamp,Gold & flame,Gothic,Proud,Roaring stance,Spirit,Chamber
51cd4146-1bee-458e-aa63-202379462835,Naturalistic Pyramid Pet of Geometric,Naturpyett,Common,Pyramid Pet,Gold & brown,Naturalistic,Aggressive,Roaring stance,Energy,Toybox
09de76d2-3460-4f07-a448-71a746358e4c,Gold Gothic Lion Chimera,Aurgotleomer,Common,Lion Chimera,Gold & brown,Gothic,Proud,Roaring stance,Time,Arcade
d31fa676-c71d-4a63-9bb8-49e356c9d5b7,Willow Spirit of Gold Naturalistic,Willospioros,Common,Willow Spirit,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Toybox
f25d96bc-2719-4757-8280-c0fb76172b08,Gothic Firefly of Insect,Gothifirsect,Uncommon,Firefly,Silver & gold,Gothic,Proud,Roaring stance,Energy,Savannah
be9ae7cf-e5b3-4fc1-a428-b9851382f3fe,Gold Naturalistic Googly-eyed Gremlin,Oronatgoolet,Common,Googly-eyed Gremlin,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Dimension Fold
8c576f63-8e22-48a6-91b3-d38666038382,Summer Blaze of Silver Gothic,Summeblaplat,Common,Summer Blaze,Silver & gold,Gothic,Proud,Roaring stance,Electric,Playground
38f95ee4-4ccd-4115-b0d3-d376eac0987d,Ice Dragon of Gold Naturalistic,Icedraaursti,Uncommon,Ice Dragon,Gold & flame,Naturalistic,Proud,Roaring stance,Air,Server room
b616e11d-4e59-4885-a837-4769f79e10f4,Gold Naturalistic Bat,Oronatbat,Uncommon,Bat,Gold & flame,Naturalistic,Proud,Roaring stance,Electric,Core
f0f9d77b-1d2e-4007-8421-4aa63d85f823,Proud Gold Resonance Sprite,Orgulororesr,Common,Resonance Sprite,Gold & brown,Gothic,Proud,Roaring stance,Light,Playground
573b6f5f-267b-4181-91b8-737e711f44f2,Turtle of Silver Gothic,Turtlargtic,Common,Turtle,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Chamber
023b7da8-62ac-41d3-95aa-556cc1488e27,Aggressive Gold Flexy Fox,Agresoroflez,Rare,Flexy Fox,Gold & brown,Gothic,Aggressive,Roaring stance,Void,Tower
40fddab7-1567-452b-a8fb-84ef75642383,Cyber Dragon of Gold Naturalistic,Cyberdraoros,Common,Cyber Dragon,Gold & brown,Naturalistic,Aggressive,Roaring stance,Electric,Dimension Fold
84bdaeee-682f-484f-b537-c9681fe41b6d,Proud Gold Time Phantom,Proudgoltimn,Uncommon,Time Phantom,Gold & flame,Gothic,Proud,Roaring stance,Void,Chamber
99c22d0a-a462-4fe2-a296-fa07a3125e26,Gold Gothic Ancient Dragon,Aurgotancda,Rare,Ancient Dragon,Gold & flame,Gothic,Proud,Roaring stance,Gravity,Night sky
f8019411-0423-4478-83bf-591dba4f1953,Silverwing Stingray,Silvegray,Uncommon,Stingray,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Plateau
326a3678-21ac-4a65-97e5-c1fdcbcb3afd,Naturalistic Solar Phoenix of Phoenix,Natursolphoe,Uncommon,Solar Phoenix,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Desert
90ce3500-14fb-4f9d-95bf-8ac5efc735ef,Gold Naturalistic Stingray,Oronatgray,Common,Stingray,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Desert
fa43312e-bf9e-4e9f-a4ae-48ddf69417b0,Storm Dragon of Silver Naturalistic,Stormdasils,Common,Storm Dragon,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Deep sea
29913b8b-2d94-4c72-a74c-c49de56f5df4,Proud Silver Mystic Sigil,Fiersilmyig,Uncommon,Mystic Sigil,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Desert
4efdd529-42f4-458d-8fe9-db901e60ae2e,Gold Gothic Geometric Spirit,Aurgotgeoiri,Uncommon,Geometric Spirit,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Chamber
94d1a648-005e-4bef-bdc5-dbdfe3c69494,Gold Gothic Fading Echo,Orogotfadech,Rare,Fading Echo,Gold & brown,Gothic,Aggressive,Roaring stance,Void,Marsh
422e02a9-15e2-442c-835c-8287f3aaf27c,Silver Gothic Lion,Arggotleo,Uncommon,Lion,Silver & gold,Gothic,Proud,Roaring stance,Earth,Sacred Grove
41db5503-2ae3-4c19-a999-c03ec76e082a,Silverwing Hummingbird,Silvebird,Uncommon,Hummingbird,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Prism
d53215eb-31fa-4d07-bda7-d6cb4f2e8612,Goldwing Autumn Fox,Goldwautfox,Common,Autumn Fox,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Night sky
a82bee06-9ade-4eae-991a-55087adeb22e,Vineborn of Silver Naturalistic,Vinebsilstic,Common,Vineborn,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Shrine
e41f42a9-22c5-4efb-818a-66191bd7a1c3,Silver Naturalistic Code Spider,Silvenatcodi,Common,Code Spider,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Reef
662635ca-13b7-401a-a209-d6fd949123cc,Gold Gothic Lion,Orogotleon,Uncommon,Lion,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Riverbank
a3c0f933-ba21-4e60-ac8d-cd2d3ee0eeaf,Naturalistic Frost Phoenix of Phoenix,Naturfrophoe,Common,Frost Phoenix,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Chronoscape
633b3c06-e947-47d5-b2de-430582d77614,The Aggressive Hydra,Agresyda,Common,Hydra,Gold & flame,Naturalistic,Aggressive,Roaring stance,Ice,Ocean
0b54ee3f-1c25-4dc6-9926-2290be877383,Bug Monster of Silver Gothic,Bugmonargti,Common,Bug Monster,Silver & gold,Gothic,Proud,Roaring stance,Space,Terminal
efeb9b9a-a402-4e06-a493-410568b908cb,Hummingbird of Silver Naturalistic,Hummiplastic,Uncommon,Hummingbird,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Chamber
f83fbe39-b7ef-4a57-9bc7-e2c8ee48d106,Gothic Resonance Sprite of Echo,Gothiresspe,Uncommon,Resonance Sprite,Silver & gold,Gothic,Aggressive,Roaring stance,Water,Night sky
e62a98af-abd4-4552-a5a1-46c9d40aa229,Naturalistic Jelly Blob of Blob,Naturjelblob,Epic,Jelly Blob,Gold & brown,Naturalistic,Proud,Roaring stance,Fire,Temple
4d20db87-b93a-4667-8297-f5afa78263a5,Goldwing Light Radiance,Goldwigance,Uncommon,Light Radiance,Gold & flame,Naturalistic,Aggressive,Roaring stance,Sound,Garden
0d0cb0bf-7948-4f4f-b7f6-81f425f99c8e,Golden Radiance of Gold Gothic,Golderadaurt,Uncommon,Golden Radiance,Gold & brown,Gothic,Aggressive,Roaring stance,Void,Kitchen
e4252d87-9edb-4110-b1f2-27b062d5f6fd,The Aggressive Dolphin,Feroxphin,Rare,Dolphin,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Sky
92e978be-e18e-482e-9302-e2c188c87984,Proud Silver Ancient Oak,Orgulplaanco,Common,Ancient Oak,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Sky
87a00f0d-e9fc-457b-98f8-a6468c7cd8d8,Proud Gold Frost Phoenix,Proudgolfroe,Rare,Frost Phoenix,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Horizon
ddfe94a3-daaa-4f0f-bed6-b8d797b1abb3,Jelly Blob of Gold Naturalistic,Jellyogols,Common,Jelly Blob,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Volcano
922f13d4-dfd1-431f-895a-40b406cd4cc3,The Proud Slime Blob,Proudsliblob,Uncommon,Slime Blob,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Prism
97f9d1bf-e33e-4bab-8544-497688078956,Gold Gothic Winter Shade,Aurgotwinhad,Common,Winter Shade,Gold & flame,Gothic,Proud,Roaring stance,Void,Prism
3f728cae-030c-4dcf-b4bc-891251b518de,Gold Gothic Ant,Orogotant,Uncommon,Ant,Gold & brown,Gothic,Proud,Roaring stance,Sound,Lagoon
f81829c7-43ab-4929-b3cb-a4846013a205,Aggressive Silver Frost Phoenix,Aggresilfroe,Uncommon,Frost Phoenix,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Glade
73565d0b-8ef0-4ade-a2e6-c024f45901c5,The Proud Meteor Wolf,Proudmetwolf,Common,Meteor Wolf,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Volcano
dd818bcc-cfd7-4686-a5f9-3781f73d968e,Gold Naturalistic Lion Chimera,Goldnatliome,Common,Lion Chimera,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Sacred Grove
26ae0c97-aafe-42a1-a3fd-ff75414f3069,Goldwing Thunder Phoenix,Goldwuenix,Common,Thunder Phoenix,Gold & brown,Gothic,Proud,Roaring stance,Cosmic,Tower
d80c74a8-5499-47bf-9089-072e2aca0962,The Proud Sound Beast,Fierosoueast,Uncommon,Sound Beast,Gold & brown,Gothic,Proud,Roaring stance,Ice,Desert
75478de4-64a0-4a6f-8cb8-2aa10a1d01ce,Silver Gothic Mirror Echo,Arggotmirech,Common,Mirror Echo,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Volcano
207b89e0-8b50-4a88-bb56-13adb9df40a9,Naturalistic Summer Blaze of Seasonal,Natursumblao,Common,Summer Blaze,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Ruins
6dd0eafe-1f5c-488d-a89b-8f8a2b96143d,Gothic Dimensional Shadow of Dimension,Gothidimshas,Uncommon,Dimensional Shadow,Silver & gold,Gothic,Proud,Roaring stance,Energy,Terminal
0abbc53e-19f6-4113-bcf8-0b30ef3c2d0a,Goldwing Frost Phoenix,Goldwoenix,Common,Frost Phoenix,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Archive
7b900858-dd84-47b9-8863-e3f640772ece,The Aggressive Binary Bug,Agresbinbug,Common,Binary Bug,Gold & brown,Gothic,Aggressive,Roaring stance,Fire,Dimension Fold
9fdf7259-cdbf-413a-b92c-ad612c3af143,Goldwing Rift Walker,Goldwiflker,Uncommon,Rift Walker,Gold & brown,Naturalistic,Aggressive,Roaring stance,Earth,Dimension Fold
80c4256a-2e50-4164-b36c-1024a3389a14,Goldwing Leviathan,Goldwan,Common,Leviathan,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Marsh
83cfd8e2-f57d-4618-9dea-f75a569fe75c,Silverwing Corrupted Sprite,Silvecorrite,Common,Corrupted Sprite,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Sacred Grove
1925ee52-a1ba-4dd1-9073-345b314f69c7,Time Phantom of Gold Naturalistic,Timephagolst,Common,Time Phantom,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Arcade
95b36c06-f0d1-450d-a6a4-e28781533398,Goldwing Mossling,Goldwing,Common,Mossling,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Playground
de2413c8-687f-4808-9d28-3a1857a7c4c0,Silverwing Sphere Sprite,Silvesphite,Uncommon,Sphere Sprite,Silver & gold,Gothic,Proud,Roaring stance,Lightning,Lagoon
464098d8-c756-4ded-a035-8f4258a27e72,Naturalistic Shark of Aquatic,Naturshaatic,Common,Shark,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Toybox
43d4ab2a-fb1b-4b84-b9ed-88399e5c8b8c,Aggressive Gold Sound Beast,Aggreorosoue,Common,Sound Beast,Gold & flame,Gothic,Aggressive,Roaring stance,Electric,Volcano
a19c280b-b3ce-42ec-8fe3-80edec698a2a,Temporal Shadow of Gold Naturalistic,Temposhaaurs,Common,Temporal Shadow,Gold & brown,Naturalistic,Aggressive,Roaring stance,Lightning,Terminal
6148f12e-8765-4fc0-8a73-95914acb9eb2,Cloud Sprite of Gold Naturalistic,Cloudsporos,Common,Cloud Sprite,Gold & flame,Naturalistic,Aggressive,Roaring stance,Time,Night sky
652d4b46-2fa9-4c34-a46e-4fbbb60c02aa,The Aggressive Cyber Dragon,Agrescyagon,Uncommon,Cyber Dragon,Silver & gold,Naturalistic,Aggressive,Roaring stance,Void,Glade
c6188540-59a0-461b-854d-72e6daa7789d,Proud Gold Ancient Oak,Fiergolancoa,Common,Ancient Oak,Gold & flame,Naturalistic,Proud,Roaring stance,Lightning,Savannah
8c5fd804-0aff-4569-a5d1-02b39daa1f50,Kitsune of Silver Gothic,Kitsuargtic,Common,Kitsune,Silver & gold,Gothic,Aggressive,Roaring stance,Ice,Desert
1ddc6ab8-bf9f-4129-95fb-d18fc8558647,Silverwing Unicorn,Silvecorn,Uncommon,Unicorn,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Dimension Fold
97522999-44fa-4bf2-b201-5f110967c5e9,Flexy Fox of Silver Gothic,Flexyvolargt,Uncommon,Flexy Fox,Silver & gold,Gothic,Proud,Roaring stance,Nature,Void
cd553e64-1cef-4eaa-9754-5ecd410fda26,Nebula Serpent of Gold Naturalistic,Nebulsergols,Epic,Nebula Serpent,Gold & brown,Naturalistic,Aggressive,Roaring stance,Nature,Plateau
8ffc5d3b-e539-475b-ab26-8353b69d0381,Proud Gold Summer Blaze,Orgulorosuml,Uncommon,Summer Blaze,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Jungle
3b257c28-5a12-4698-aae9-e6c5525f805b,Proud Silver Script Snake,Fieroargs,Common,Script Snake,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Marsh
651a2855-e150-4298-80ed-381bf27203e7,The Proud Dragonfly,Proudnf,Common,Dragonfly,Gold & flame,Gothic,Proud,Roaring stance,Void,Archive
bdbab3e4-c4c7-466a-811c-3b6cc7a09d2e,Silver Naturalistic Thunder Cub,Silvenatthuc,Rare,Thunder Cub,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Cyberspace
89c49d6e-59dd-4ef1-9d57-6d95ddb07bbe,Silver Naturalistic Dolphin,Platnatphin,Common,Dolphin,Silver & gold,Naturalistic,Aggressive,Roaring stance,Shadow,Deep sea
69e366fc-924f-43f3-8eee-a0700aafce4c,The Aggressive Griffin,Feroxffin,Rare,Griffin,Gold & brown,Naturalistic,Aggressive,Roaring stance,Nature,Jungle
1121d0e6-02d1-4539-850c-862f0e83c44b,Proud Silver Golden Radiance,Fiersilgolan,Common,Golden Radiance,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Dimension Fold
375a81f5-4a08-49ab-baae-ca4ecbaa260f,Silverwing Heart Pulse,Silveheaulse,Common,Heart Pulse,Silver & gold,Gothic,Proud,Roaring stance,Space,Ocean
3ca0d575-3d1c-419a-8e2b-61688e6ca80e,Sound Beast of Gold Gothic,Soundbeaorot,Common,Sound Beast,Gold & flame,Gothic,Proud,Roaring stance,Magic,Temple
a42f3788-a647-4bba-8526-5c6d30cc5b63,Gold Gothic Thunder Cub,Orogotthucub,Common,Thunder Cub,Gold & flame,Gothic,Proud,Roaring stance,Magic,Toybox
2be1c991-a4d4-4529-b242-8202ed5da4c5,Gothic Wyrm of Serpent,Gothiwyrent,Uncommon,Wyrm,Gold & flame,Gothic,Proud,Roaring stance,Magic,Glade
9f080333-e489-477e-9495-206d8e57a6fc,The Aggressive Singularity Beast,Aggresineast,Common,Singularity Beast,Silver & gold,Naturalistic,Aggressive,Roaring stance,Magic,Reef
157f5447-134d-492d-a28c-58517b433316,Naturalistic Void Leviathan of Gravity,Naturvoilevv,Uncommon,Void Leviathan,Silver & gold,Naturalistic,Proud,Roaring stance,Time,Chronoscape
10d36d18-cdc0-49ea-b750-be6615d44fcf,The Proud Galaxy Wyrm,Proudgalwy,Common,Galaxy Wyrm,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Cave
ab6fa445-16d6-4cd9-a0ee-5d4adaf21b64,Gold Naturalistic Blob Critter,Goldnatslitt,Common,Blob Critter,Gold & brown,Naturalistic,Aggressive,Roaring stance,Electric,Glade
2a5775e7-8841-48ad-a0c8-541e418fde39,Goldwing Rune Sigil,Goldwunigil,Rare,Rune Sigil,Gold & flame,Naturalistic,Aggressive,Roaring stance,Time,Reef
397d6e61-52f4-46e0-b6e7-ca7220296f3c,Pale Echo of Gold Naturalistic,Paleechorost,Uncommon,Pale Echo,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Cave
0074fba0-d016-429d-9e52-aa94bcc3bb07,Algorithm Entity of Silver Naturalistic,Algorentargs,Rare,Algorithm Entity,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Deep sea
f082189a-ed4a-49aa-affd-7afbf1cf07b7,The Aggressive Solar Phoenix,Feroxsolenix,Common,Solar Phoenix,Gold & flame,Gothic,Aggressive,Roaring stance,Space,Plateau
468fea2b-2b83-49ff-9f27-84bf6b75001f,Fractal Beast of Gold Naturalistic,Fractbeagols,Rare,Fractal Beast,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Nebula
5ac0e123-c652-4272-ae0e-b17e4f8fdd4b,Parrot of Silver Naturalistic,Parroargsic,Uncommon,Parrot,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Glade
76e5528a-a91c-46b1-8e59-dc67d28f5e45,Silverwing Spring Bloom,Silvesproom,Legendary,Spring Bloom,Silver & gold,Naturalistic,Aggressive,Roaring stance,Void,Archive
1b7b63ac-8e54-4a8f-b9f5-6a29c2b5014e,Silverwing Light Radiance,Silveligance,Common,Light Radiance,Silver & gold,Gothic,Proud,Roaring stance,Air,Deep sea
64d3001a-4f68-482e-a752-6a066e6f4f27,Bug Monster of Gold Naturalistic,Bugmongolsti,Common,Bug Monster,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Plateau
1ecba11a-cdfd-4453-8177-11c6ea950ccf,Proud Gold Raven,Fierooroaven,Uncommon,Raven,Gold & brown,Gothic,Proud,Roaring stance,Code,Ruins
26eb1504-1e46-4f2c-a378-725176eb4187,Script Snake of Gold Naturalistic,Scripsnaoros,Uncommon,Script Snake,Gold & brown,Naturalistic,Proud,Roaring stance,Void,Garden
8c8f1cbf-90b0-421e-8a0f-77b912145c50,Aggressive Silver Slime Blob,Aggresilslib,Common,Slime Blob,Silver & gold,Naturalistic,Aggressive,Roaring stance,Magic,Garden
c0c9e27a-0147-4562-a244-eed94c69bc50,Goldwing Mantis,Goldwis,Common,Mantis,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Mountain
ac535465-6962-4460-b7a1-a40f6036e9a4,The Proud Hummingbird,Fierbird,Common,Hummingbird,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Arcade
5d88dd61-8cf0-4028-9e5c-ee624a146cae,Gold Naturalistic Bee,Oronatbee,Uncommon,Bee,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Night sky
55144634-fa05-4370-92f9-029705d809e2,Gold Naturalistic Phase Shifter,Aurnatphafte,Legendary,Phase Shifter,Gold & flame,Naturalistic,Aggressive,Roaring stance,Time,Arcade
fccda17e-2cb5-4b92-a0e0-ea5aa819ee23,Silver Gothic Fox,Argengotvolp,Uncommon,Fox,Silver & gold,Gothic,Aggressive,Roaring stance,Ice,Cyberspace
a842a434-1cc8-4938-8e80-53cda5cbda94,The Aggressive Ancient Sigil,Aggreancigil,Common,Ancient Sigil,Gold & flame,Gothic,Aggressive,Roaring stance,Space,Archive
6145b387-abee-44f6-b7b9-40aede1fe041,Naturalistic Storm Dragon of Dragon,Naturstodrad,Common,Storm Dragon,Gold & flame,Naturalistic,Aggressive,Roaring stance,Ice,Plateau
0513a985-b0d4-4cce-81c5-cdc80f509cae,Proud Silver Solar Phoenix,Proudsilsole,Common,Solar Phoenix,Silver & gold,Gothic,Proud,Roaring stance,Electric,Deep sea
92867d57-1c71-4485-93b5-f37ec359ac49,Proud Silver Comet Fox,Superargcomv,Common,Comet Fox,Silver & gold,Gothic,Proud,Roaring stance,Space,Plateau
c5ad1fcc-8b4f-4773-9c5f-11c0a16b0c84,Silver Naturalistic Time Phantom,Argnattimnto,Common,Time Phantom,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Prism
3230870e-2124-4390-8839-ceb4af32c178,Basilisk of Gold Naturalistic,Basilaurstic,Legendary,Basilisk,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Ruins
8f97528d-6fa2-4473-a6a7-8150f93cf59b,Proud Silver Mecha Wolf,Orgulplamecl,Common,Mecha Wolf,Silver & gold,Gothic,Proud,Roaring stance,Electric,Chamber
ae5cad3e-e7eb-4f4a-bd4b-d90916d7626a,Gold Naturalistic Ant,Oronatant,Common,Ant,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Volcano
a7f1297f-a0e8-411b-bc5b-db3bbaedef0e,Silver Naturalistic Stretchy Snake,Silvenatst,Uncommon,Stretchy Snake,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Savannah
56c1e34b-4d8e-41ec-933b-6a685cda1a08,Gothic Aurora Spectra of Spectra,Gothiaurspec,Common,Aurora Spectra,Gold & brown,Gothic,Proud,Roaring stance,Code,Arcade
8d40484a-3306-46f6-ba70-c9b8cecf9845,Silver Gothic Digital Phoenix,Platgotdigen,Uncommon,Digital Phoenix,Silver & gold,Gothic,Proud,Roaring stance,Air,Archive
a8ff88ee-da9b-4db9-b791-e518f6ad902c,Gold Naturalistic Leopard,Oronatpard,Common,Leopard,Gold & brown,Naturalistic,Proud,Roaring stance,Fire,Archive
af087329-5e4b-47b8-9c6a-2280d482dcb5,Gold Naturalistic Pattern Creature,Goldnatpattu,Common,Pattern Creature,Gold & flame,Naturalistic,Aggressive,Roaring stance,Cosmic,Riverbank
c5d8bba6-6163-41b8-9ee3-48bd644dda1f,The Proud Serpent Chimera,Proudsermera,Rare,Serpent Chimera,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Horizon
e7c9f417-f197-47a4-a990-03b9c55793e3,Eagle Chimera of Silver Gothic,Eaglechisilt,Common,Eagle Chimera,Silver & gold,Gothic,Proud,Roaring stance,Lightning,Marsh
